conversation_id,start_time,end_time,turn_count,Date,Status,Status2,Escalated,Escalated_2,Escalation Reason,timeZone,Abandoned,Abandoned_during_VA1,Abandoned_during_VA,Abandonment by customer - flag,Abandonment_Last_Completed_Stage,Authentication by VA success flag,Authentication by VA failure reason,AHT,AHT_Bucket,MPU_AHT,Verification_AHT,Intent_Identified_1,Intent_Identified_2,Intent_Identified_3,Intent_Identified_4,Intent_Identified_5,Intent_Identified_N,Intent_Identified_1stattempt_1,Intent_Identified_1stattempt_2,Intent_Identified_1stattempt_3,Intent_Identified_1stattempt_4,Intent_Identified_1stattempt_5,Intent_Identified_1stattempt_N,MPU_Intent_Identified_Flag,MPU_Intent_Identified_1stattempt_Flag,Here_for_MPU_Flag,Out of scope intent,MPU_Eligible_flag,MPU_Case_Closure,Number of Prompts from AI,Number of Successful Prompts from AI,Missed_Utterance,Missed_Utterance_Auth,Missed_Utterance_IntentIdentification,Missed_Utterance_MPU,AI_Prompts_Auth,AI_Prompts_IntentIdentification,AI_Prompts_MPU,Handled by Agentic AI flag,Retry of authentication flag,Retry of MPU flag,Auth_Retry_Prompt,MPU_Retry_Prompt,Half_hourly_interval,Caller_Type
2b121ee2-95e8-4516-8a63-6553633eb283,2025-09-26 14:47:41.797847 UTC,2025-09-26 14:47:51.837392 UTC,2,2025-09-26,,,,,Touchpoint is ePA Failed Sent,America/Los_Angeles,0,,1,1,Address Match,0,,10,>30 sec,10,5,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
f2efa57a-de44-4b45-b089-f3778d4b6504,2025-09-26 14:51:43.905177 UTC,2025-09-26 14:51:45.726638 UTC,2,2025-09-26,,,,,Touchpoint is ePA Failed Sent,America/Los_Angeles,0,,1,1,Eligibility for raising MPU request,0,,1,<5 sec,1,8,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
270d60ce-4740-4220-a132-bee0acd2f9cf,2025-09-26 14:52:46.932511 UTC,2025-09-26 14:52:48.658841 UTC,2,2025-09-26,,,,,Touchpoint is ePA Failed Sent,America/Los_Angeles,0,,1,1,Intent Captured,0,,1,<5 sec,1,6,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
f6f4a50e-6956-4635-90bf-9c48a0399326,2025-09-26 14:55:12.653836 UTC,2025-09-26 14:55:14.249920 UTC,2,2025-09-26,,,,,Touchpoint is ePA Failed Sent,America/Los_Angeles,0,,1,1,ANI based Auth,0,,1,<5 sec,1,8,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
8499c228-5a4b-4cb4-9e1c-466d5b721ca0,2025-09-26 14:55:29.764249 UTC,2025-09-26 14:55:36.390128 UTC,2,2025-09-26,,,,,User selected Pick form in main menu,America/Los_Angeles,0,,1,1,Intent Captured,0,,6,>30 sec,6,9,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
b3691e16-885f-4814-9f98-56b21c2fba76,2025-09-26 14:57:24.692046 UTC,2025-09-26 14:57:33.297933 UTC,2,2025-09-26,,,,,User chooses More Help in Password reset,America/Los_Angeles,0,,1,1,ANI based Auth,0,,8,>30 sec,8,7,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
6da367f5-85e7-4089-b22c-99c1978031d3,2025-09-26 14:57:54.943681 UTC,2025-09-26 14:57:57.200763 UTC,2,2025-09-26,,,,,User was not happy with the information provided by Amelia.,America/Los_Angeles,0,,1,1,Intent Captured,0,,2,<5 sec,2,7,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
76268945-19a4-405f-93f3-caf7a510b6f9,2025-09-26 14:58:19.089759 UTC,2025-09-26 14:58:21.112714 UTC,2,2025-09-26,,,,,User was not happy with the information provided by Amelia.,America/Los_Angeles,0,,1,1,Intent Captured,0,,2,<5 sec,2,4,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
10f5f77d-ee3b-42ac-94a2-74bf6edbcd15,2025-09-26 15:03:35.163570 UTC,2025-09-26 15:03:37.346866 UTC,2,2025-09-26,,,,,User was not happy with the information provided by Amelia.,America/Los_Angeles,0,,1,1,MPU request raised,0,,2,<5 sec,2,7,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
7252b5e2-27ea-4db4-a15a-d33f247a77c0,2025-09-26 15:03:41.719116 UTC,2025-09-26 15:03:50.575439 UTC,2,2025-09-26,,,,,User selected Pick form in main menu,America/Los_Angeles,0,,1,1,ANI based Auth,0,,8,>30 sec,8,5,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
71b4c1fe-5a31-4d2a-899e-6e721d908935,2025-09-26 15:06:23.744256 UTC,2025-09-26 15:40:12.625445 UTC,7,2025-09-26,OPEN,OPEN,false,false,User was not happy with the information provided by Amelia.,America/Los_Angeles,0,,1,1,Reason for MPU provided,0,,2028,>120 sec,2028,4,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,false,false,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
1a74ce01-5a37-4767-a1a3-3a04b7c15402,2025-09-26 15:22:25.483744 UTC,2025-09-26 15:22:25.483744 UTC,1,2025-09-26,,,,,User was not happy with the information provided by Amelia.,America/Los_Angeles,0,,1,1,ANI based Auth,0,,0,<5 sec,0,8,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
820b5b2f-b3e3-4e70-92c5-fdd0a823e633,2025-09-26 15:31:27.851532 UTC,2025-09-26 15:31:27.851532 UTC,1,2025-09-26,,,,,User asked about In Domain Negative - help_submit_pa,America/Los_Angeles,0,,1,1,Address Match,0,,0,<5 sec,0,8,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
1e895b17-57f5-4d5e-a8a1-591ab23c1708,2025-09-26 15:33:13.041009 UTC,2025-09-26 15:33:52.565658 UTC,5,2025-09-26,OPEN,OPEN,,,User chooses More Help in Password reset,America/Los_Angeles,0,,1,1,ANI based Auth,0,,39,30-60 sec,39,3,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
0ce379e0-c5d9-4750-8db7-f4d0a863b6aa,2025-09-26 15:34:03.363180 UTC,2025-09-26 15:35:28.920761 UTC,11,2025-09-26,OPEN,OPEN,,,User selected Pick form in main menu,America/Los_Angeles,0,,1,1,Intent Captured,0,,85,60-120 sec,85,4,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
5731e64f-3998-4fe5-b96e-7b6410e0ee7b,2025-09-26 15:37:14.600980 UTC,2025-09-26 15:37:28.434438 UTC,9,2025-09-26,OPEN,OPEN,,,User selected Pick form in main menu,America/Los_Angeles,0,,1,1,Intent Captured,0,,13,>30 sec,13,2,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
b5d3b33c-6c3a-4378-9625-d5175326ac23,2025-09-26 15:40:30.913733 UTC,2025-09-26 15:43:02.202398 UTC,9,2025-09-26,OPEN,OPEN,false,false,User was not happy with the information provided by Amelia.,America/Los_Angeles,0,,1,1,Intent Captured,0,,151,>120 sec,151,1,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,false,false,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
67e65c94-319a-4cb7-bba1-8367b5992df1,2025-09-26 18:23:38.327704 UTC,2025-09-26 18:24:12.138355 UTC,4,2025-09-26,,,,,User asked about In Domain Negative - help_submit_pa,America/Los_Angeles,0,,1,1,MPU request raised,0,,33,30-60 sec,33,8,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
f29d0efa-6f82-4c35-91fa-54de00588d02,2025-09-26 18:43:32.658994 UTC,2025-09-26 18:45:43.021394 UTC,5,2025-09-26,OPEN,OPEN,,,User chooses More Help in Password reset,America/Los_Angeles,0,,1,1,ANI based Auth,0,,130,>120 sec,130,5,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
e50b6bae-3082-49be-a433-1aa489af5acf,2025-09-26 18:45:05.677438 UTC,2025-09-26 18:48:38.807930 UTC,5,2025-09-26,,,,,User chooses More Help in Password reset,America/Los_Angeles,0,,1,1,Reason for MPU provided,0,,213,>120 sec,213,4,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
8cd5f919-6618-4675-9c67-50cb21154cb8,2025-09-26 19:16:52.343868 UTC,2025-09-26 19:18:40.079350 UTC,6,2025-09-26,OPEN,OPEN,,,Touchpoint is ePA Failed Sent,America/Los_Angeles,0,,1,1,Intent Captured,0,,107,60-120 sec,107,6,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
219e1bbf-9dd6-4524-a046-d95b7ca1e5f2,2025-09-26 19:24:23.912528 UTC,2025-09-26 19:24:28.428613 UTC,4,2025-09-26,,,,,User was not happy with the information provided by Amelia.,America/Los_Angeles,0,,1,1,ANI based Auth,0,,4,<5 sec,4,1,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
26d27f31-a6df-42f6-9f93-9af92dc6f84d,2025-09-26 19:26:00.459803 UTC,2025-09-26 19:31:56.605060 UTC,5,2025-09-26,,,,,User asked about In Domain Negative - help_submit_pa,America/Los_Angeles,0,,1,1,MPU request raised,0,,356,>120 sec,356,6,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
9391e2d2-a7ce-496e-b273-7c584c6ed2e8,2025-09-26 19:56:22.196661 UTC,2025-09-26 19:56:44.924245 UTC,5,2025-09-26,,,,,User was not happy with the information provided by Amelia.,America/Los_Angeles,0,,1,1,Eligibility for raising MPU request,0,,22,>30 sec,22,2,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
8b3151ad-a78e-40b5-b94a-000a26e5b63e,2025-09-26 19:57:54.787370 UTC,2025-09-26 19:58:06.200609 UTC,6,2025-09-26,,,,,User asked about In Domain Negative - help_submit_pa,America/Los_Angeles,0,,1,1,MPU request raised,0,,11,>30 sec,11,2,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
da504a91-3e8e-4517-8091-5f3c6260405f,2025-09-26 19:58:34.838728 UTC,2025-09-26 20:08:08.365226 UTC,2,2025-09-26,,,,,User selected Pick form in main menu,America/Los_Angeles,0,,1,1,Intent Captured,0,,573,>120 sec,573,3,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
dbc101f4-7e42-4576-b7dc-1ff7d814da01,2025-09-26 20:08:11.708290 UTC,2025-09-26 20:10:06.328446 UTC,8,2025-09-26,OPEN,OPEN,,,User asked about In Domain Negative - help_submit_pa,America/Los_Angeles,0,,1,1,Address Match,0,,114,60-120 sec,114,5,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
117d9421-dd1b-4de7-9078-766237c6c6aa,2025-09-26 20:10:21.015898 UTC,2025-09-26 20:10:34.834995 UTC,6,2025-09-26,,,,,User asked about In Domain Negative - help_submit_pa,America/Los_Angeles,0,,1,1,Intent Captured,0,,13,>30 sec,13,8,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
a332eca5-a6be-4b68-a8bd-c8ee66c3c279,2025-09-26 20:11:32.667483 UTC,2025-09-26 20:12:26.025731 UTC,7,2025-09-26,,,,,User chooses More Help in Password reset,America/Los_Angeles,0,,1,1,ANI based Auth,0,,53,30-60 sec,53,7,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
98417b65-e415-4096-b04d-5dcddb878bed,2025-09-26 20:17:37.574313 UTC,2025-09-26 20:17:43.643802 UTC,7,2025-09-26,,,,,User was not happy with the information provided by Amelia.,America/Los_Angeles,0,,1,1,Intent Captured,0,,6,>30 sec,6,7,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
0e454e20-7b6b-4de4-9d1d-00f5a04ff7e2,2025-09-26 20:27:57.676685 UTC,2025-09-26 20:29:25.595824 UTC,5,2025-09-26,,,,,User was not happy with the information provided by Amelia.,America/Los_Angeles,0,,1,1,Intent Captured,0,,87,60-120 sec,87,4,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
1a2f169c-aad2-46f1-94ce-c4a72ad88296,2025-09-26 20:29:54.001458 UTC,2025-09-26 20:30:33.179248 UTC,5,2025-09-26,,,,,User asked about In Domain Negative - help_submit_pa,America/Los_Angeles,0,,1,1,MPU request raised,0,,39,30-60 sec,39,5,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
a1e705b3-c645-42e6-b387-142de7d53201,2025-09-26 20:56:45.805720 UTC,2025-09-26 20:57:11.160443 UTC,3,2025-09-26,,,,,User was not happy with the information provided by Amelia.,America/Los_Angeles,0,,1,1,Address Match,0,,25,>30 sec,25,8,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
70cb2836-3432-4c89-bcab-09699d901e5e,2025-09-26 21:03:11.639974 UTC,2025-09-26 21:03:51.978345 UTC,5,2025-09-26,,,,,User selected Pick form in main menu,America/Los_Angeles,0,,1,1,Eligibility for raising MPU request,0,,40,30-60 sec,40,7,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
4f99f8fb-6419-4da8-a879-e50039191f7f,2025-09-26 21:10:00.728792 UTC,2025-09-26 21:10:05.854851 UTC,5,2025-09-26,,,,,User selected Pick form in main menu,America/Los_Angeles,0,,1,1,MPU request raised,0,,5,<5 sec,5,6,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
c0088a10-3eaa-417b-ba87-fe21664556b0,2025-09-26 21:10:25.095138 UTC,2025-09-26 21:10:33.646683 UTC,3,2025-09-26,,,,,User was not happy with the information provided by Amelia.,America/Los_Angeles,0,,1,1,Intent Captured,0,,8,>30 sec,8,5,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
834a7fcf-e145-48e1-8f4e-bd96a8b89b47,2025-09-26 21:11:16.212905 UTC,2025-09-26 21:11:19.040737 UTC,3,2025-09-26,,,,,User asked about In Domain Negative - help_submit_pa,America/Los_Angeles,0,,1,1,Intent Captured,0,,2,<5 sec,2,1,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
c82cb7a4-05f0-4b7b-9e33-e17dcc17bfc8,2025-09-26 21:11:33.568928 UTC,2025-09-26 21:11:45.330186 UTC,3,2025-09-26,,,,,User selected Pick form in main menu,America/Los_Angeles,0,,1,1,Reason for MPU provided,0,,11,>30 sec,11,2,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
d99c5682-4a69-4e40-804f-0cbd66c9a720,2025-09-26 21:14:13.376448 UTC,2025-09-26 21:14:24.740314 UTC,3,2025-09-26,,,,,User chooses More Help in Password reset,America/Los_Angeles,0,,1,1,Reason for MPU provided,0,,11,>30 sec,11,5,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
7f87a155-3d8e-49dc-aaeb-f62e772480b4,2025-09-26 21:15:38.139896 UTC,2025-09-26 21:15:51.040499 UTC,3,2025-09-26,,,,,User chooses More Help in Password reset,America/Los_Angeles,0,,1,1,Address Match,0,,12,>30 sec,12,6,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
caff7fce-62bb-4500-ba6a-0d82cbb8221e,2025-09-26 21:24:06.148376 UTC,2025-09-26 21:24:22.682359 UTC,3,2025-09-26,,,,,User asked about In Domain Negative - help_submit_pa,America/Los_Angeles,0,,1,1,MPU request raised,0,,16,>30 sec,16,2,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
88abaee9-8966-4eb9-b574-0150c4d14d2d,2025-09-26 21:24:32.636700 UTC,2025-09-26 21:24:45.002890 UTC,5,2025-09-26,,,,,Touchpoint is ePA Failed Sent,America/Los_Angeles,0,,1,1,Intent Captured,0,,12,>30 sec,12,1,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
d825d59f-3fb7-48a5-a032-02cff7146142,2025-09-26 21:25:00.917194 UTC,2025-09-26 21:25:08.771379 UTC,5,2025-09-26,,,,,User selected Pick form in main menu,America/Los_Angeles,0,,1,1,Address Match,0,,7,>30 sec,7,7,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
cd94fb93-7aa4-4269-acf5-07e1ac14977d,2025-09-26 21:25:19.281938 UTC,2025-09-26 21:26:15.118473 UTC,6,2025-09-26,,,,,User was not happy with the information provided by Amelia.,America/Los_Angeles,0,,1,1,Address Match,0,,55,30-60 sec,55,8,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
e0d7c8a1-ab67-4e14-a945-1ca50faf5764,2025-09-26 21:28:01.423350 UTC,2025-09-26 21:28:07.954266 UTC,6,2025-09-26,,,,,User chooses More Help in Password reset,America/Los_Angeles,0,,1,1,Address Match,0,,6,>30 sec,6,5,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
13d3c649-c5b2-4cfd-be01-d896fa301910,2025-09-26 21:28:27.863493 UTC,2025-09-26 21:29:08.842497 UTC,6,2025-09-26,,,,,User selected Pick form in main menu,America/Los_Angeles,0,,1,1,MPU request raised,0,,40,30-60 sec,40,7,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
2255b9d4-a8aa-4d85-88bf-23b29ce8ba45,2025-09-26 21:29:26.756784 UTC,2025-09-26 21:30:02.554560 UTC,5,2025-09-26,,,,,Touchpoint is ePA Failed Sent,America/Los_Angeles,0,,1,1,Intent Captured,0,,35,30-60 sec,35,5,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
825bd3bf-8008-451e-a116-6c93ac931cd2,2025-09-26 22:03:12.498310 UTC,2025-09-26 22:04:28.840038 UTC,8,2025-09-26,,,,,User asked about In Domain Negative - help_submit_pa,America/Los_Angeles,0,,1,1,ANI based Auth,0,,76,60-120 sec,76,2,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
a407d239-674f-41b6-8191-9d5601a21134,2025-09-26 22:06:00.643964 UTC,2025-09-26 22:06:08.604543 UTC,6,2025-09-26,,,,,User was not happy with the information provided by Amelia.,America/Los_Angeles,0,,1,1,Eligibility for raising MPU request,0,,7,>30 sec,7,9,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
501df032-2f42-4f4c-9351-01795a4d8a9c,2025-09-26 22:06:18.314642 UTC,2025-09-26 22:06:33.536546 UTC,7,2025-09-26,,,,,User chooses More Help in Password reset,America/Los_Angeles,0,,1,1,Address Match,0,,15,>30 sec,15,6,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
2592733e-9dbe-4e2a-b7fd-a473b19ea23c,2025-09-26 22:08:00.379691 UTC,2025-09-26 22:08:12.684922 UTC,5,2025-09-26,,,,,Touchpoint is ePA Failed Sent,America/Los_Angeles,0,,1,1,Intent Captured,0,,12,>30 sec,12,8,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
a9825b4d-ebf9-4b47-9e7f-5c458f9c2dab,2025-09-26 22:12:25.477150 UTC,2025-09-26 22:12:40.884882 UTC,7,2025-09-26,,,,,User chooses More Help in Password reset,America/Los_Angeles,0,,1,1,Intent Captured,0,,15,>30 sec,15,6,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
4894f7f3-7575-4af4-ade7-be169d2b5b56,2025-09-26 22:20:46.584720 UTC,2025-09-26 22:20:54.137523 UTC,7,2025-09-26,,,,,User selected Pick form in main menu,America/Los_Angeles,0,,1,1,Address Match,0,,7,>30 sec,7,2,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
393d22dc-a002-423e-94d5-9f2217893101,2025-09-26 22:21:00.622501 UTC,2025-09-26 22:21:18.625376 UTC,8,2025-09-26,,,,,User asked about In Domain Negative - help_submit_pa,America/Los_Angeles,0,,1,1,Address Match,0,,18,>30 sec,18,9,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
4f3ba719-f15e-495b-b6d2-1ffd98b062a4,2025-09-26 22:22:28.773006 UTC,2025-09-26 22:22:40.338308 UTC,6,2025-09-26,,,,,Touchpoint is ePA Failed Sent,America/Los_Angeles,0,,1,1,Intent Captured,0,,11,>30 sec,11,1,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
54d3ab79-8c01-4603-9def-fb0b81fa616e,2025-09-26 22:22:58.758036 UTC,2025-09-26 22:23:53.074476 UTC,6,2025-09-26,,,,,User chooses More Help in Password reset,America/Los_Angeles,0,,1,1,Eligibility for raising MPU request,0,,54,30-60 sec,54,3,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
cdd0ea35-d713-4a16-8818-6b15ca89cb6d,2025-09-26 22:25:45.093517 UTC,2025-09-26 22:25:56.808100 UTC,6,2025-09-26,,,,,User was not happy with the information provided by Amelia.,America/Los_Angeles,0,,1,1,Reason for MPU provided,0,,11,>30 sec,11,6,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,testdata,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,testdata,testdata,0,user
