conversation_id,start_time,end_time,turn_count,all_request_times,timeZone,isEscalated,isForMPU,isMPUCaseCreated,mpuCaseCreationNumber,is_mpu_eligible,ineligibleReason,Abandoned_flag,End_Interaction,Stage_Last_Completed_Escalation,Caller_Type,Intent_Identified,MPU_Intent_Identification_retry,MPU_AHT,Auth_Sub_module1_AHT,Auth_Sub_module2_AHT,Auth_Sub_moduleN_AHT,MPU_Sub_module1_AHT,MPU_Sub_module2_AHT,MPU_Sub_moduleN_AHT,MPU_Code,Number_of_Question_Prompts_from_AI,Number_of_Successful_Prompts_from_AI,Number_of_AI_Prompts_Exception_handling,AI_Prompts_Auth,AI_Prompts_Intent_Identification,AI_Prompts_MPU,Prompts_Exception_Handling_Auth,Prompts_Exception_Handling_Intent_Identification,Prompts_Exception_Handling_MPU,Handled_by_AI_flag,Stage_Last_handled_abandonment,Retry_of_authentication_VA_flag,Retry_of_MPU_resolution_VA_flag,Auth_Retry_Prompt,MPU_Retry_Prompt,Type,ASAbandonment_by_customer_flag,Authentication_by_VA_success_flag,Authentication_by_VA_failure_reason
119HrE-7HCcRIa60XGbPyz1Bw,2025-09-30 13:54:36.381787 UTC,2025-09-30 13:56:45.835508 UTC,8,2025-09-30T13:54:36+00:00|2025-09-30T13:54:41+00:00|2025-09-30T13:54:52+00:00|2025-09-30T13:55:16+00:00|2025-09-30T13:55:35+00:00|2025-09-30T13:55:55+00:00|2025-09-30T13:56:20+00:00|2025-09-30T13:56:45+00:00,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
0654xdWTq1xRiW_TBlVRDOEWA,2025-09-30 13:59:50.596091 UTC,2025-09-30 14:00:28.350593 UTC,4,2025-09-30T13:59:50+00:00|2025-09-30T13:59:56+00:00|2025-09-30T14:00:07+00:00|2025-09-30T14:00:28+00:00,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
119nDpssZ6yRY-bCDvjB70F0w,2025-09-30 14:01:39.114868 UTC,2025-09-30 14:02:41.090646 UTC,5,2025-09-30T14:01:39+00:00|2025-09-30T14:01:44+00:00|2025-09-30T14:01:54+00:00|2025-09-30T14:02:17+00:00|2025-09-30T14:02:41+00:00,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
065B6oTxIB9QEuEzt9E_R-tiA,2025-09-30 14:15:20.858948 UTC,2025-09-30 14:17:50.103079 UTC,11,2025-09-30T14:15:20+00:00|2025-09-30T14:15:27+00:00|2025-09-30T14:15:41+00:00|2025-09-30T14:15:59+00:00|2025-09-30T14:16:17+00:00|2025-09-30T14:16:37+00:00|2025-09-30T14:16:56+00:00|2025-09-30T14:17:14+00:00|2025-09-30T14:17:26+00:00|2025-09-30T14:17:37+00:00|2025-09-30T14:17:50+00:00,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
065tZBz7cAnQw21L8oz0Q8F7A,2025-09-30 14:27:35.137035 UTC,2025-09-30 14:27:40.425207 UTC,2,2025-09-30T14:27:35+00:00|2025-09-30T14:27:40+00:00,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3c6de75b-fb1e-432f-9b3e-341bc94f7cbc,2025-09-30 14:54:50.203991 UTC,2025-09-30 14:55:16.858303 UTC,5,2025-09-30T14:54:50+00:00|2025-09-30T14:55:00+00:00|2025-09-30T14:55:09+00:00|2025-09-30T14:55:12+00:00|2025-09-30T14:55:16+00:00,America/Los_Angeles,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
346a881b-e8bc-4234-9457-4e29ad2adeb8,2025-09-30 14:55:26.960674 UTC,2025-09-30 14:55:41.792926 UTC,4,2025-09-30T14:55:26+00:00|2025-09-30T14:55:30+00:00|2025-09-30T14:55:38+00:00|2025-09-30T14:55:41+00:00,America/Los_Angeles,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
064727a4-f960-4b50-8cef-9191a8a37e14,2025-09-30 14:56:18.469777 UTC,2025-09-30 14:56:59.534792 UTC,6,2025-09-30T14:56:18+00:00|2025-09-30T14:56:22+00:00|2025-09-30T14:56:28+00:00|2025-09-30T14:56:53+00:00|2025-09-30T14:56:55+00:00|2025-09-30T14:56:59+00:00,America/Los_Angeles,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
16f03b45-1684-4468-a0f5-81190d795b6f,2025-09-30 14:57:40.244295 UTC,2025-09-30 14:57:45.199421 UTC,5,2025-09-30T14:57:40+00:00|2025-09-30T14:57:42+00:00|2025-09-30T14:57:43+00:00|2025-09-30T14:57:44+00:00|2025-09-30T14:57:45+00:00,America/Los_Angeles,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
c838d7cb-d0e9-443a-be75-3756384f5212,2025-09-30 14:58:25.751197 UTC,2025-09-30 14:58:40.92306 UTC,5,2025-09-30T14:58:25+00:00|2025-09-30T14:58:27+00:00|2025-09-30T14:58:38+00:00|2025-09-30T14:58:39+00:00|2025-09-30T14:58:40+00:00,America/Los_Angeles,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
15060849-114e-4aae-b829-4cbe9ac0b9cc,2025-09-30 14:58:44.63922 UTC,2025-09-30 14:58:58.175378 UTC,5,2025-09-30T14:58:44+00:00|2025-09-30T14:58:47+00:00|2025-09-30T14:58:53+00:00|2025-09-30T14:58:55+00:00|2025-09-30T14:58:58+00:00,America/Los_Angeles,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
701eb05c-8701-4500-b007-2cd14d16b36c,2025-09-30 15:01:13.434387 UTC,2025-09-30 15:01:48.535868 UTC,8,2025-09-30T15:01:13+00:00|2025-09-30T15:01:18+00:00|2025-09-30T15:01:24+00:00|2025-09-30T15:01:27+00:00|2025-09-30T15:01:32+00:00|2025-09-30T15:01:35+00:00|2025-09-30T15:01:45+00:00|2025-09-30T15:01:48+00:00,America/Los_Angeles,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
103qqQR_EGbRRSzbrhnXAlsXg,2025-09-30 15:01:33.406105 UTC,2025-09-30 15:02:29.836469 UTC,5,2025-09-30T15:01:33+00:00|2025-09-30T15:01:39+00:00|2025-09-30T15:01:51+00:00|2025-09-30T15:02:10+00:00|2025-09-30T15:02:29+00:00,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
081fCioPZM1SjOmgkVbjVkZ5Q,2025-09-30 15:13:03.473531 UTC,2025-09-30 15:13:59.759128 UTC,5,2025-09-30T15:13:03+00:00|2025-09-30T15:13:08+00:00|2025-09-30T15:13:19+00:00|2025-09-30T15:13:36+00:00|2025-09-30T15:13:59+00:00,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
065SDs3p5moRWi-PdTZi_kb0A,2025-09-30 15:29:38.144295 UTC,2025-09-30 15:31:00.414534 UTC,6,2025-09-30T15:29:38+00:00|2025-09-30T15:29:46+00:00|2025-09-30T15:29:58+00:00|2025-09-30T15:30:16+00:00|2025-09-30T15:30:38+00:00|2025-09-30T15:31:00+00:00,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
065NOFghEN0QlCy-6UmYy6vEA,2025-09-30 15:33:04.63166 UTC,2025-09-30 15:34:59.088037 UTC,8,2025-09-30T15:33:04+00:00|2025-09-30T15:33:10+00:00|2025-09-30T15:33:20+00:00|2025-09-30T15:33:40+00:00|2025-09-30T15:33:50+00:00|2025-09-30T15:34:10+00:00|2025-09-30T15:34:33+00:00|2025-09-30T15:34:59+00:00,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
c0344338-aec1-482b-9868-5292d6288085,2025-09-30 15:37:10.074302 UTC,2025-09-30 15:37:20.628605 UTC,4,2025-09-30T15:37:10+00:00|2025-09-30T15:37:14+00:00|2025-09-30T15:37:17+00:00|2025-09-30T15:37:20+00:00,America/Los_Angeles,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3ff736d4-4c6e-4019-ab3a-e4a5ca100ff0,2025-09-30 15:37:37.524676 UTC,2025-09-30 15:37:41.352302 UTC,3,2025-09-30T15:37:37+00:00|2025-09-30T15:37:39+00:00|2025-09-30T15:37:41+00:00,America/Los_Angeles,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
8d4cc9e1-de58-4448-9556-0811548f0b3a,2025-09-30 15:37:44.64195 UTC,2025-09-30 15:38:25.352054 UTC,7,2025-09-30T15:37:44+00:00|2025-09-30T15:37:46+00:00|2025-09-30T15:37:48+00:00|2025-09-30T15:37:51+00:00|2025-09-30T15:38:00+00:00|2025-09-30T15:38:16+00:00|2025-09-30T15:38:25+00:00,America/Los_Angeles,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
f8e97c74-bcff-497b-87af-ce02911894b7,2025-09-30 15:38:48.56067 UTC,2025-09-30 15:39:08.401145 UTC,6,2025-09-30T15:38:48+00:00|2025-09-30T15:38:51+00:00|2025-09-30T15:38:57+00:00|2025-09-30T15:39:01+00:00|2025-09-30T15:39:05+00:00|2025-09-30T15:39:08+00:00,America/Los_Angeles,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
119rnAQenfvSECjbKM8-TB2fw,2025-09-30 15:39:52.303761 UTC,2025-09-30 15:42:40.007628 UTC,10,2025-09-30T15:39:52+00:00|2025-09-30T15:39:57+00:00|2025-09-30T15:40:11+00:00|2025-09-30T15:40:31+00:00|2025-09-30T15:40:56+00:00|2025-09-30T15:41:21+00:00|2025-09-30T15:41:26+00:00|2025-09-30T15:41:48+00:00|2025-09-30T15:42:15+00:00|2025-09-30T15:42:40+00:00,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
119IVGIiuRfTPaKOVDk-Twc7w,2025-09-30 15:45:16.37879 UTC,2025-09-30 15:48:13.479662 UTC,11,2025-09-30T15:45:16+00:00|2025-09-30T15:45:21+00:00|2025-09-30T15:45:33+00:00|2025-09-30T15:45:59+00:00|2025-09-30T15:46:20+00:00|2025-09-30T15:46:42+00:00|2025-09-30T15:47:04+00:00|2025-09-30T15:47:32+00:00|2025-09-30T15:47:42+00:00|2025-09-30T15:47:59+00:00|2025-09-30T15:48:13+00:00,,false,false,,,false,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
119-NFw9hoTRB6OG3v0xdQYAw,2025-09-30 15:47:28.117809 UTC,2025-09-30 15:49:00.079452 UTC,6,2025-09-30T15:47:28+00:00|2025-09-30T15:47:33+00:00|2025-09-30T15:47:45+00:00|2025-09-30T15:48:08+00:00|2025-09-30T15:48:33+00:00|2025-09-30T15:49:00+00:00,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
065ypJRIRFjRdStvJ0DTuVomA,2025-09-30 15:49:46.552853 UTC,2025-09-30 15:54:30.034196 UTC,18,2025-09-30T15:49:46+00:00|2025-09-30T15:49:52+00:00|2025-09-30T15:50:03+00:00|2025-09-30T15:50:29+00:00|2025-09-30T15:50:51+00:00|2025-09-30T15:51:12+00:00|2025-09-30T15:51:30+00:00|2025-09-30T15:51:50+00:00|2025-09-30T15:52:09+00:00|2025-09-30T15:52:22+00:00|2025-09-30T15:52:39+00:00|2025-09-30T15:52:46+00:00|2025-09-30T15:53:03+00:00|2025-09-30T15:53:29+00:00|2025-09-30T15:53:50+00:00|2025-09-30T15:54:13+00:00|2025-09-30T15:54:23+00:00|2025-09-30T15:54:30+00:00,,true,false,,,false,container_status,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
98c8538c-d1cd-4604-9e15-e1ba7452f59c,2025-09-30 15:55:19.701039 UTC,2025-09-30 15:55:30.203471 UTC,4,2025-09-30T15:55:19+00:00|2025-09-30T15:55:24+00:00|2025-09-30T15:55:28+00:00|2025-09-30T15:55:30+00:00,America/Los_Angeles,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
103lvzbWkjfRk6lMy5B0PBU_g,2025-09-30 16:05:20.033324 UTC,2025-09-30 16:06:48.84965 UTC,6,2025-09-30T16:05:20+00:00|2025-09-30T16:05:25+00:00|2025-09-30T16:05:35+00:00|2025-09-30T16:05:59+00:00|2025-09-30T16:06:22+00:00|2025-09-30T16:06:48+00:00,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
ead46e1e-76cd-458d-947f-edaa9eb4176e,2025-09-30 16:19:26.706721 UTC,2025-09-30 16:40:08.883053 UTC,9,2025-09-30T16:19:26+00:00|2025-09-30T16:19:30+00:00|2025-09-30T16:19:38+00:00|2025-09-30T16:19:41+00:00|2025-09-30T16:19:55+00:00|2025-09-30T16:20:06+00:00|2025-09-30T16:20:14+00:00|2025-09-30T16:39:59+00:00|2025-09-30T16:40:08+00:00,America/Los_Angeles,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
081QtPlmPvRTAqcnnq_IPbf2Q,2025-09-30 16:26:57.199533 UTC,2025-09-30 16:28:38.848623 UTC,8,2025-09-30T16:26:57+00:00|2025-09-30T16:27:02+00:00|2025-09-30T16:27:14+00:00|2025-09-30T16:27:37+00:00|2025-09-30T16:27:46+00:00|2025-09-30T16:28:01+00:00|2025-09-30T16:28:28+00:00|2025-09-30T16:28:38+00:00,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
065eysnxILtTSyVafdYePt_iA,2025-09-30 16:32:19.708066 UTC,2025-09-30 16:34:22.760956 UTC,8,2025-09-30T16:32:19+00:00|2025-09-30T16:32:25+00:00|2025-09-30T16:32:36+00:00|2025-09-30T16:32:58+00:00|2025-09-30T16:33:19+00:00|2025-09-30T16:33:41+00:00|2025-09-30T16:34:02+00:00|2025-09-30T16:34:22+00:00,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
081hQTpu8DGSdGxPdQoYxEzyQ,2025-09-30 16:36:03.071826 UTC,2025-09-30 16:40:47.264929 UTC,17,2025-09-30T16:36:03+00:00|2025-09-30T16:36:08+00:00|2025-09-30T16:36:18+00:00|2025-09-30T16:36:34+00:00|2025-09-30T16:36:40+00:00|2025-09-30T16:36:58+00:00|2025-09-30T16:37:21+00:00|2025-09-30T16:37:40+00:00|2025-09-30T16:38:03+00:00|2025-09-30T16:38:26+00:00|2025-09-30T16:38:34+00:00|2025-09-30T16:39:21+00:00|2025-09-30T16:39:30+00:00|2025-09-30T16:39:49+00:00|2025-09-30T16:40:10+00:00|2025-09-30T16:40:26+00:00|2025-09-30T16:40:47+00:00,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
b3192818-f79d-490d-87e0-8f1d82bf5e4c,2025-09-30 16:40:48.300449 UTC,2025-09-30 16:41:51.136976 UTC,9,2025-09-30T16:40:48+00:00|2025-09-30T16:40:52+00:00|2025-09-30T16:40:58+00:00|2025-09-30T16:41:00+00:00|2025-09-30T16:41:18+00:00|2025-09-30T16:41:26+00:00|2025-09-30T16:41:32+00:00|2025-09-30T16:41:41+00:00|2025-09-30T16:41:51+00:00,America/Los_Angeles,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
bd61c1c2-afa4-4edb-93c4-8b738eddb874,2025-09-30 16:42:35.317436 UTC,2025-09-30 16:47:11.285273 UTC,9,2025-09-30T16:42:35+00:00|2025-09-30T16:42:37+00:00|2025-09-30T16:42:39+00:00|2025-09-30T16:42:40+00:00|2025-09-30T16:42:42+00:00|2025-09-30T16:42:45+00:00|2025-09-30T16:42:46+00:00|2025-09-30T16:43:01+00:00|2025-09-30T16:47:11+00:00,America/Los_Angeles,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
838eaf65-85e1-48ad-8785-a9d8f00ec274,2025-09-30 17:14:45.590367 UTC,2025-09-30 17:15:43.899616 UTC,4,2025-09-30T17:14:45+00:00|2025-09-30T17:14:58+00:00|2025-09-30T17:15:35+00:00|2025-09-30T17:15:43+00:00,America/Los_Angeles,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
081wMZY6yr3Rd-nNSraNMD-2Q,2025-09-30 17:58:17.503918 UTC,2025-09-30 18:01:37.30963 UTC,11,2025-09-30T17:58:17+00:00|2025-09-30T17:58:22+00:00|2025-09-30T17:58:35+00:00|2025-09-30T17:58:59+00:00|2025-09-30T17:59:18+00:00|2025-09-30T17:59:36+00:00|2025-09-30T17:59:52+00:00|2025-09-30T18:00:13+00:00|2025-09-30T18:00:45+00:00|2025-09-30T18:01:14+00:00|2025-09-30T18:01:37+00:00,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
e0394bba-6d7a-4329-b9f1-963036fc3e34,2025-10-01 07:48:38.25591 UTC,2025-10-01 07:49:28.726232 UTC,6,2025-10-01T07:48:38+00:00|2025-10-01T07:48:45+00:00|2025-10-01T07:48:49+00:00|2025-10-01T07:48:53+00:00|2025-10-01T07:48:59+00:00|2025-10-01T07:49:28+00:00,America/Los_Angeles,false,false,,,false,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
bd9d0284-c326-46da-88b9-aefb5330f5c2,2025-10-01 07:59:10.850106 UTC,2025-10-01 07:59:20.288183 UTC,6,2025-10-01T07:59:10+00:00|2025-10-01T07:59:12+00:00|2025-10-01T07:59:14+00:00|2025-10-01T07:59:15+00:00|2025-10-01T07:59:17+00:00|2025-10-01T07:59:20+00:00,America/Los_Angeles,false,false,,,false,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
fba53e09-1240-4409-a3ed-8c6b5517a304,2025-10-01 08:09:38.387395 UTC,2025-10-01 08:11:58.235516 UTC,7,2025-10-01T08:09:38+00:00|2025-10-01T08:09:40+00:00|2025-10-01T08:09:41+00:00|2025-10-01T08:09:43+00:00|2025-10-01T08:09:45+00:00|2025-10-01T08:09:47+00:00|2025-10-01T08:11:58+00:00,America/Los_Angeles,false,false,,,false,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
6e92cf53-6c2a-4295-90ea-bdd2bae8260b,2025-10-01 08:26:04.579229 UTC,2025-10-01 08:26:16.651508 UTC,7,2025-10-01T08:26:04+00:00|2025-10-01T08:26:06+00:00|2025-10-01T08:26:08+00:00|2025-10-01T08:26:09+00:00|2025-10-01T08:26:11+00:00|2025-10-01T08:26:13+00:00|2025-10-01T08:26:16+00:00,America/Los_Angeles,false,false,,,false,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
927fa38e-53ad-4f56-9a6c-a2cdb5f1d07f,2025-10-01 08:30:47.08009 UTC,2025-10-01 08:30:58.877164 UTC,7,2025-10-01T08:30:47+00:00|2025-10-01T08:30:49+00:00|2025-10-01T08:30:50+00:00|2025-10-01T08:30:51+00:00|2025-10-01T08:30:53+00:00|2025-10-01T08:30:56+00:00|2025-10-01T08:30:58+00:00,America/Los_Angeles,false,false,,,false,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
700a3de0-4027-4e67-b0a2-9df22bc01f0f,2025-10-01 08:33:47.511885 UTC,2025-10-01 08:33:59.588581 UTC,7,2025-10-01T08:33:47+00:00|2025-10-01T08:33:49+00:00|2025-10-01T08:33:51+00:00|2025-10-01T08:33:52+00:00|2025-10-01T08:33:54+00:00|2025-10-01T08:33:57+00:00|2025-10-01T08:33:59+00:00,America/Los_Angeles,false,false,,,false,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
dbbf7749-357b-4d71-b41f-2eef63dde3af,2025-10-01 08:35:04.529684 UTC,2025-10-01 08:35:14.666469 UTC,7,2025-10-01T08:35:04+00:00|2025-10-01T08:35:06+00:00|2025-10-01T08:35:07+00:00|2025-10-01T08:35:08+00:00|2025-10-01T08:35:10+00:00|2025-10-01T08:35:12+00:00|2025-10-01T08:35:14+00:00,America/Los_Angeles,false,false,,,false,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
354d83d5-75d6-45bf-bf6a-b5f4fd67eeae,2025-10-01 08:40:37.425381 UTC,2025-10-01 08:40:48.164234 UTC,7,2025-10-01T08:40:37+00:00|2025-10-01T08:40:39+00:00|2025-10-01T08:40:40+00:00|2025-10-01T08:40:41+00:00|2025-10-01T08:40:43+00:00|2025-10-01T08:40:45+00:00|2025-10-01T08:40:48+00:00,America/Los_Angeles,false,false,,,false,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
4c2682b9-ed5e-4946-9598-6b72f71e649a,2025-10-01 08:54:31.811194 UTC,2025-10-01 08:54:43.944334 UTC,7,2025-10-01T08:54:31+00:00|2025-10-01T08:54:34+00:00|2025-10-01T08:54:35+00:00|2025-10-01T08:54:36+00:00|2025-10-01T08:54:39+00:00|2025-10-01T08:54:41+00:00|2025-10-01T08:54:43+00:00,America/Los_Angeles,false,false,,,false,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3ea362b1-c4c1-4eab-a052-26829f43cc79,2025-10-01 10:02:53.882629 UTC,2025-10-01 10:03:14.839033 UTC,7,2025-10-01T10:02:53+00:00|2025-10-01T10:03:01+00:00|2025-10-01T10:03:03+00:00|2025-10-01T10:03:05+00:00|2025-10-01T10:03:07+00:00|2025-10-01T10:03:10+00:00|2025-10-01T10:03:14+00:00,America/Los_Angeles,false,false,,,false,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
a0593eb6-7b96-4ea4-ba19-b7ae783bba2e,2025-10-01 10:51:49.054074 UTC,2025-10-01 10:52:02.336281 UTC,7,2025-10-01T10:51:49+00:00|2025-10-01T10:51:50+00:00|2025-10-01T10:51:52+00:00|2025-10-01T10:51:53+00:00|2025-10-01T10:51:55+00:00|2025-10-01T10:51:58+00:00|2025-10-01T10:52:02+00:00,America/Los_Angeles,false,false,,,false,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
4c2a39d9-2167-42fb-a57c-3ca31b8d854a,2025-10-01 11:23:13.14771 UTC,2025-10-01 11:23:13.14771 UTC,1,2025-10-01T11:23:13+00:00,America/Los_Angeles,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
472c34f9-77a5-4d5e-86e0-8ba1cc5ecc37,2025-10-01 11:23:23.054094 UTC,2025-10-01 11:23:36.499696 UTC,2,2025-10-01T11:23:23+00:00|2025-10-01T11:23:36+00:00,America/Los_Angeles,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
c8ce0744-9c0c-48bf-aa9a-a97cbdea592d,2025-10-01 11:23:42.183683 UTC,2025-10-01 11:23:44.449451 UTC,2,2025-10-01T11:23:42+00:00|2025-10-01T11:23:44+00:00,America/Los_Angeles,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
369c6d-d5d-ee9-dbd-8b3289547,2025-10-01 11:24:37.188508 UTC,2025-10-01 11:24:37.188508 UTC,1,2025-10-01T11:24:37+00:00,America/Los_Angeles,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
266a60d6-0bd3-4a41-8df0-eb164023dc7e,2025-10-01 11:27:09.326532 UTC,2025-10-01 11:27:09.326532 UTC,1,2025-10-01T11:27:09+00:00,America/Los_Angeles,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
f5323f94-6144-496a-80c4-6c2db7d4d178,2025-10-01 11:27:42.188417 UTC,2025-10-01 11:27:42.188417 UTC,1,2025-10-01T11:27:42+00:00,America/Los_Angeles,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
076cef25-ab28-464e-bbad-1757f9aacad9,2025-10-01 13:13:14.56606 UTC,2025-10-01 13:13:14.56606 UTC,1,2025-10-01T13:13:14+00:00,America/Los_Angeles,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
103zPB9_3U0QpaQmJUW5ZMMgg,2025-10-01 13:36:25.45833 UTC,2025-10-01 13:37:26.331524 UTC,5,2025-10-01T13:36:25+00:00|2025-10-01T13:36:33+00:00|2025-10-01T13:36:43+00:00|2025-10-01T13:37:05+00:00|2025-10-01T13:37:26+00:00,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
065yXzsmMgxTH6MAcxgAY_0fA,2025-10-01 13:40:05.474355 UTC,2025-10-01 13:41:19.870766 UTC,6,2025-10-01T13:40:05+00:00|2025-10-01T13:40:11+00:00|2025-10-01T13:40:21+00:00|2025-10-01T13:40:39+00:00|2025-10-01T13:40:59+00:00|2025-10-01T13:41:19+00:00,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
